date,sum,mean,min,max,count
2021-08-03,2.628,0.29200000000000004,0.269,0.323,9
2021-08-04,2.003,0.28614285714285714,0.257,0.318,7
2021-08-05,2.993,0.2993,0.287,0.324,10
2021-08-06,2.299,0.287375,0.241,0.342,8
2021-08-07,6.1290000000000004,0.29185714285714287,0.246,0.335,21
2021-08-08,2.648,0.2942222222222222,0.25,0.321,9
2021-08-09,2.802,0.31133333333333335,0.269,0.351,9
2021-08-10,2.0300000000000002,0.29000000000000004,0.251,0.313,7
2021-08-11,6.392,0.29054545454545455,0.249,0.323,22
2021-08-12,1.509,0.30179999999999996,0.276,0.327,5
2021-08-13,4.529,0.2830625,0.221,0.332,16
2021-08-14,8.833,0.28493548387096773,0.225,0.323,31
2021-08-15,1.817,0.30283333333333334,0.273,0.323,6
2021-08-16,5.46,0.28736842105263155,0.214,0.337,19
2021-08-17,1.863,0.2661428571428571,0.242,0.295,7
2021-08-18,8.83,0.2759375,0.24,0.307,32
2021-08-19,6.029,0.28709523809523807,0.255,0.312,21
2021-08-20,9.982,0.28519999999999995,0.246,0.314,35
2021-08-21,14.636,0.2869803921568627,0.247,0.312,51
2021-08-22,7.253,0.29012,0.249,0.318,25
2021-08-23,2.316,0.2895,0.273,0.304,8
2021-08-24,5.571,0.27854999999999996,0.228,0.31,20
2021-08-25,14.022,0.27494117647058824,0.245,0.317,51
2021-08-26,11.379,0.2775365853658536,0.24,0.314,41
2021-08-27,16.704,0.2738360655737705,0.208,0.322,61
2021-08-28,17.646,0.2800952380952381,0.243,0.327,63
2021-08-29,15.167,0.2757636363636364,0.23,0.307,55
2021-08-30,10.899000000000001,0.2794615384615385,0.25,0.299,39
2021-08-31,12.554,0.2729130434782609,0.231,0.313,46
2021-09-01,8.926,0.2789375,0.216,0.321,32
2021-09-02,9.823,0.2806571428571429,0.253,0.307,35
2021-09-03,11.541,0.26839534883720934,0.232,0.304,43
2021-09-04,7.453,0.276037037037037,0.256,0.311,27
2021-09-05,11.189,0.27290243902439026,0.233,0.303,41
2021-09-06,10.19,0.28305555555555556,0.234,0.307,36
2021-09-07,3.401,0.28341666666666665,0.248,0.324,12
2021-09-08,11.027,0.275675,0.246,0.308,40
2021-09-10,2.97,0.27,0.231,0.317,11
2021-09-11,1.157,0.28925,0.279,0.308,4
2021-09-12,15.45,0.2758928571428571,0.227,0.306,56
2021-09-13,20.376,0.27535135135135136,0.229,0.307,74
2021-09-14,11.16,0.27219512195121953,0.243,0.304,41
2021-09-15,5.811,0.2767142857142857,0.25,0.338,21
2021-09-16,7.968,0.2747586206896552,0.245,0.315,29
2021-09-17,9.35,0.2833333333333333,0.25,0.318,33
2021-09-18,15.587,0.27833928571428573,0.245,0.328,56
2021-09-19,12.275,0.27897727272727274,0.245,0.313,44
2021-09-20,5.439,0.27195,0.222,0.314,20
2021-09-21,5.569,0.27845,0.245,0.304,20
2021-09-22,3.059,0.2780909090909091,0.234,0.294,11
2021-09-23,4.171,0.2606875,0.226,0.305,16
2021-09-24,9.52,0.27199999999999996,0.254,0.306,35
2021-09-25,4.743,0.279,0.258,0.315,17
2021-09-26,8.881,0.27753125,0.227,0.317,32
